"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.001,0.37,0.0002587056,0.1374787,0.30492445,0.009086522500000001,1e-06,0.00037,1.3402990451388074e-05,0.00022349387016202393,0.00028710528991991605,6.544016663143498e-05
0.021,0.66,0.7832344,0.45455474999999995,0.8118052500000001,0.4219836,2.1000000000000002e-05,0.00066,0.0016211698368770566,0.00016418918204315081,0.00022660292915140527,5.2888940242736065e-05
0.041,0.92,0.8980705999999999,0.55443295,1.0040200000000001,0.43970709999999996,4.1e-05,0.00092,0.00017753574288013698,5.84332739113612e-05,0.00032193166976862117,4.008852703705039e-05
0.061,1.18,1.1490355,0.5522562,1.1106265,0.4430023500000001,6.1e-05,0.00118,3.879110722834821e-05,4.002699089365316e-05,0.00016499318167730652,3.0292367025371904e-05
0.081,1.2,1.1988105,0.5523308499999999,1.1108955,0.44296030000000003,8.1e-05,0.0012,8.4703896014304e-05,4.4706011899960714e-05,9.50513019374432e-05,3.182467596064006e-05
0.101,1.2,1.2006255,0.5525157,1.1112890000000002,0.44308329999999996,0.000101,0.0012,0.00015117787536540544,3.1951682271828274e-05,0.00010806942213227194,3.874545134593738e-05
0.12100000000000001,1.21,1.2036780000000002,0.5526949,1.1116199999999998,0.44307434999999995,0.00012100000000000001,0.00121,0.00015743570116083706,3.98483374809925e-05,8.366600265338906e-05,3.328554491066953e-05
0.14100000000000001,1.22,1.2075144999999998,0.55280765,1.1117955,0.44312935,0.000141,0.00122,0.00015673145823350947,3.474805749967276e-05,9.42058915355233e-05,3.3284042723195805e-05
0.161,1.22,1.210998,0.55290295,1.1119264999999998,0.44317710000000005,0.000161,0.00122,0.00030795454209996565,3.8410252537573616e-05,7.767077957635496e-05,3.504126139282059e-05
0.181,1.23,1.2128434999999997,0.5530589499999999,1.1122425,0.44323055,0.000181,0.00123,0.00022867608095293848,4.5497774670862805e-05,8.472750438907317e-05,2.3840039848962582e-05
0.20099999999999998,1.23,1.2141089999999999,0.5531945,1.1124195000000001,0.4432835999999999,0.00020099999999999998,0.00123,0.0002634368994655174,3.0666757246245154e-05,7.736116596846436e-05,2.6783203691869738e-05
0.22099999999999997,1.23,1.215404,0.5534197000000001,1.112603,0.44337815,0.00022099999999999998,0.00123,0.00017419529270336817,5.3682492490566996e-05,0.00011296459622376758,3.723341912851702e-05
0.24099999999999996,1.25,1.2161434999999998,0.5534891999999999,1.1131525,0.443418,0.00024099999999999998,0.00125,0.00019645037541322726,2.9929249907068395e-05,0.00012376893794486155,3.603886790674788e-05
0.26099999999999995,1.25,1.2162755,0.5536128,1.115303,0.44361805,0.00026099999999999995,0.00125,0.00029275373609913323,5.042677860025289e-05,0.00022578972518692185,4.107490109544369e-05
0.28099999999999997,1.26,1.2164125000000001,0.5539028,1.1154655,0.44368815,0.000281,0.00126,0.0003339142854086843,5.6357430743420854e-05,0.00010637081366616018,2.6167298293858495e-05
0.301,1.27,1.2163294999999998,0.5540982,1.115871,0.44372065000000005,0.000301,0.00127,0.0002933508990952664,3.707775613491267e-05,0.0003180707468473041,4.716065627194172e-05
0.321,1.28,1.216619,0.55427435,1.1176585,0.4438385,0.000321,0.00128,0.0003500414261198221,5.4983884002496786e-05,0.00012846302970118196,2.699166538025844e-05
0.341,1.3,1.2160484999999999,0.55457985,1.1186105,0.44397815000000007,0.00034100000000000005,0.0013000000000000002,0.00023143627632677105,5.056112637194287e-05,0.0001443424746912879,2.5826875536935676e-05
0.36100000000000004,1.32,1.215428,0.5548368,1.1237780000000002,0.4442208999999999,0.00036100000000000005,0.00132,0.00030012663993719124,4.2235766833351224e-05,9.415943925065042e-05,3.209189928938306e-05
0.38100000000000006,1.34,1.215072,0.55509935,1.1225850000000004,0.44420805,0.00038100000000000005,0.00134,0.00021343851573698032,6.37403129895046e-05,0.0010430268452921074,2.7280899911845874e-05
0.4010000000000001,1.35,1.2142770000000003,0.55529535,1.126732,0.44440555000000004,0.0004010000000000001,0.00135,0.00045969663910017496,4.021725376004896e-05,0.0011967982286083107,2.9282204493510807e-05
0.4210000000000001,1.36,1.2146179999999998,0.5556101499999999,1.1279585,0.4446342499999999,0.0004210000000000001,0.00136,0.0002802962718268197,3.7628812099235596e-05,0.00017686930202836146,3.7392345473371106e-05
0.4410000000000001,1.39,1.2146504999999999,0.5560846500000001,1.1157870000000003,0.44430825,0.00044100000000000015,0.00139,0.00022361741882063647,4.0151307575214046e-05,0.00015202302457194088,2.7500681809729698e-05
0.46100000000000013,1.41,1.2149264999999998,0.5564142999999999,1.1164885,0.44441184999999994,0.00046100000000000015,0.00141,0.0002949622857247711,5.8597866855381274e-05,0.00010836397002692707,2.2716238685138976e-05
0.48100000000000015,1.43,1.2148109999999999,0.55666115,1.11699,0.44456580000000007,0.00048100000000000014,0.00143,0.00035126770418017516,6.461213121389543e-05,0.00010329569206891408,3.358958171814655e-05
0.5010000000000001,1.45,1.2152405,0.5570785499999998,1.1179175000000003,0.44474875,0.0005010000000000001,0.00145,0.00019259997403945093,4.031187790216061e-05,8.653756409791664e-05,3.152439531537912e-05
0.5210000000000001,1.47,1.2153185,0.55736925,1.1178684999999997,0.444856,0.0005210000000000001,0.00147,0.00034431489947431716,3.621032311371916e-05,0.0002022442829847385,2.551862065237936e-05
0.5410000000000001,1.48,1.2153305,0.5577511,1.1183785000000002,0.4449675999999999,0.0005410000000000001,0.00148,0.00024193955856783927,3.92910931382706e-05,0.00012697539131655797,2.376005050499886e-05
0.5610000000000002,1.51,1.2149614999999998,0.5580355500000002,1.1183975,0.44509689999999996,0.0005610000000000002,0.00151,0.00021925498854075216,3.511192817263932e-05,9.004859799020654e-05,2.846032325888096e-05
0.5810000000000002,1.53,1.214901,0.5583793499999999,1.118544,0.44525855,0.0005810000000000002,0.0015300000000000001,0.00028280558693209636,2.209813340535043e-05,0.00011407892005099114,3.3065805600350795e-05
0.6010000000000002,1.55,1.214959,0.5586481999999999,1.1194134999999998,0.44531135000000005,0.0006010000000000002,0.0015500000000000002,0.00024184499167858648,4.729545432702829e-05,7.157338890958212e-05,2.3556899201716782e-05
0.6210000000000002,1.57,1.2151505,0.55902985,1.1201345,0.44552119999999995,0.0006210000000000002,0.00157,0.00031905289530106365,3.232533835862858e-05,7.385627935389549e-05,3.117146130677975e-05
0.6410000000000002,1.59,1.215315,0.5593821499999999,1.1207989999999999,0.4456637499999999,0.0006410000000000003,0.00159,0.00014867750334193348,3.589885095654054e-05,7.06328535456401e-05,3.9979838669005985e-05
0.6610000000000003,1.62,1.2155930000000001,0.5598211000000001,1.1215370000000002,0.44576975,0.0006610000000000002,0.0016200000000000001,0.00021997954450355688,4.5667165447393444e-05,9.263368717694907e-05,3.482079120295846e-05
0.6810000000000003,1.63,1.215729,0.5600995999999999,1.1219320000000002,0.44595345000000003,0.0006810000000000003,0.00163,0.00015076140089558836,4.7688992440612155e-05,6.889121859860878e-05,5.17720725874476e-05
0.7010000000000003,1.66,1.2162735,0.5604295499999999,1.122709,0.44606195,0.0007010000000000003,0.00166,0.0003047667140617604,4.063923596722568e-05,6.556675987113488e-05,2.2506610140139046e-05
0.7210000000000003,1.68,1.216198,0.5608014,1.1232574999999998,0.4461042,0.0007210000000000003,0.00168,0.00014790537515587223,3.148237602214369e-05,8.221161718395613e-05,2.3312228550697217e-05
0.7410000000000003,1.7,1.215919,0.5611159499999999,1.123966,0.44628525,0.0007410000000000003,0.0017,0.000244006147463559,5.617247991676269e-05,9.666436778874368e-05,2.3259137989182403e-05
0.7610000000000003,1.72,1.2163945,0.5615233999999999,1.1244485000000002,0.4464111999999999,0.0007610000000000004,0.00172,0.00014420384876972795,3.7975518429652196e-05,7.689440811916113e-05,4.280023364422573e-05
0.7810000000000004,1.74,1.2167440000000003,0.56182075,1.1251085,0.44653100000000007,0.0007810000000000003,0.00174,0.00019494614640972239,4.048070528041116e-05,8.906598677386415e-05,2.7701985488408944e-05
0.8010000000000004,1.77,1.2167895000000002,0.5621288499999999,1.1258129999999997,0.4465501499999999,0.0008010000000000004,0.00177,0.00024154657935892784,4.499919443725173e-05,8.527015890684716e-05,3.497181007611094e-05
0.8210000000000004,1.79,1.2163180000000002,0.5624630999999999,1.1263335,0.4466265000000001,0.0008210000000000004,0.0017900000000000001,0.00018570406565286544,2.858128758470705e-05,7.438245760931445e-05,2.2390846343982867e-05
0.8410000000000004,1.82,1.2165165000000002,0.56280355,1.126757,0.44670354999999995,0.0008410000000000004,0.00182,0.00017633136419820372,4.707810000414856e-05,6.349015671738549e-05,3.495064377088995e-05
0.8610000000000004,1.83,1.2161679999999997,0.5629941,1.127305,0.44666255,0.0008610000000000004,0.00183,0.00024729739181802155,3.8716792222500234e-05,9.378166132032244e-05,2.8424417320323678e-05
0.8810000000000004,1.84,1.2147165000000002,0.5630217000000001,1.1273849999999999,0.44644545,0.0008810000000000005,0.00184,0.0002500454958602793,4.5859677277530373e-05,5.333854141237913e-05,2.774432374378377e-05
0.9010000000000005,1.85,1.2127465000000002,0.5629422999999999,1.1274175000000002,0.44617724999999997,0.0009010000000000004,0.00185,0.00018163906518147872,4.491336104101156e-05,8.490435795649075e-05,2.5631767399071964e-05
0.9210000000000005,1.85,1.2108260000000002,0.56283125,1.1272449999999998,0.4458774,0.0009210000000000005,0.00185,0.00020195048898182677,2.836525162942129e-05,9.238506372786809e-05,1.9417517864028387e-05
0.9410000000000005,1.85,1.208768,0.5626996,1.1273054999999998,0.44559435000000003,0.0009410000000000005,0.00185,0.00014948578527740667,3.435171029221265e-05,7.864318152263621e-05,3.931446934654392e-05
0.9610000000000005,1.85,1.2058425,0.5625072000000001,1.127128,0.4452461,0.0009610000000000006,0.00185,0.00015039531242694732,2.112013257534601e-05,6.161168720297403e-05,2.414311496058581e-05
0.9810000000000005,1.85,1.203168,0.5623163499999999,1.1267875,0.4448759,0.0009810000000000005,0.00185,0.0002076920797719425,3.487158585439509e-05,7.745159778855898e-05,2.907559113758488e-05
